candidate_q_vector_id,W,K,qP,qC,qT,qV,changed_layer,changed_q,role,profile_type,state_name,year,valid_rows,raw_state_days,confirmed_state_days,unique_securities,confirmed_intervals,confirmed_interval_total_duration,step_id,N,n11,n10,n01,n00,anchor_true_count,target_true_count,child_true_count,retention,target_marginal_rate,nonanchor_target_rate,lift,delta,delta_nonanchor
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,C_GIVEN_P,27827,4459,2739,4668,15961,7198,9127,4459,0.6194776326757433,0.3279908003018651,0.22628338746424936,1.8887042932472782,0.2914868323738782,0.39319424521149393
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,C_GIVEN_P,120518,5917,6054,18454,90093,11971,24371,5917,0.49427783810876286,0.20221875570454206,0.1700093047251421,2.4442729675922976,0.2920590824042208,0.3242685333836207
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,C_GIVEN_P,134378,5779,6342,25070,97187,12121,30849,5779,0.4767758435772626,0.2295688282308116,0.205059832974799,2.076831803566579,0.247207015346451,0.27171601060246364
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,C_GIVEN_P,144350,11251,12112,26161,94826,23363,37412,11251,0.48157342807002523,0.25917561482507795,0.21622984287568087,1.858096983371863,0.22239781324494728,0.26534358519434437
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,C_GIVEN_P,151961,5406,6063,25935,114557,11469,31341,5406,0.4713575725869736,0.20624370726699615,0.18460125843464398,2.2854397781783953,0.26511386531997744,0.2867563141523296
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,C_GIVEN_P,162826,8387,11652,29049,113738,20039,37436,8387,0.41853385897499873,0.22991414147617703,0.2034428904592155,1.8203919788829774,0.1886197174988217,0.21509096851578324
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,C_GIVEN_P,172988,10049,11615,32281,119043,21664,42330,10049,0.4638570901033973,0.24469905426966032,0.2133237292167799,1.8956227333523858,0.219158035833737,0.25053336088661743
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,C_GIVEN_P,181754,14380,15727,33341,118306,30107,47721,14380,0.4776297870927027,0.2625581830386126,0.21985927845588768,1.8191388345434314,0.2150716040540901,0.25777050863681505
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,C_GIVEN_P,186108,4513,6600,32695,142300,11113,37208,4513,0.4061009628363178,0.1999269241515679,0.18683390954027257,2.031246989667314,0.2061740386847499,0.21926705329604523
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,C_GIVEN_P,189646,15717,16471,32666,124792,32188,48383,15717,0.4882875605815832,0.2551227022979657,0.20745849686900633,1.9139322223519608,0.2331648582836175,0.2808290637125769
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,C_GIVEN_P,91202,1204,2561,13992,73445,3765,15196,1204,0.3197875166002656,0.16661915308874806,0.16002378855633198,1.919272248550765,0.15316836351151755,0.15976372804393363
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,T_GIVEN_PC,27827,1259,3200,2505,20863,4459,3764,1259,0.282350302758466,0.13526431163977432,0.10719787743923313,2.087396884925567,0.1470859911186917,0.17515242531923286
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,T_GIVEN_PC,120518,1780,4137,17343,97258,5917,19123,1780,0.3008281223593037,0.1586733931860801,0.15133375799513094,1.8958951864507954,0.14215472917322358,0.14949436436417274
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,T_GIVEN_PC,134378,1654,4125,20161,108438,5779,21815,1654,0.2862086866239834,0.16234056169908764,0.1567741584304699,1.763014022056275,0.12386812492489577,0.1294345281935135
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,T_GIVEN_PC,144350,3001,8250,18276,114823,11251,21277,3001,0.26673184605812816,0.14739868375476273,0.13731132465307777,1.8095944906937445,0.11933316230336544,0.1294205214050504
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,T_GIVEN_PC,151961,1603,3803,22468,124087,5406,24071,1603,0.29652238253792085,0.15840248484808603,0.1533076319470506,1.8719553725580569,0.13811989768983482,0.14321475059087024
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,T_GIVEN_PC,162826,2316,6071,22064,132375,8387,24380,2316,0.27614164778824374,0.149730387038925,0.14286546791937269,1.8442592265286535,0.12641126074931874,0.13327617986887105
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,T_GIVEN_PC,172988,3088,6961,23853,139086,10049,26941,3088,0.30729425813513783,0.15573912641339283,0.14639220812696777,1.9731345950885724,0.151555131721745,0.16090205000817007
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,T_GIVEN_PC,181754,3836,10544,23579,143795,14380,27415,3836,0.266759388038943,0.15083574501799135,0.14087612173933825,1.768542251089916,0.11592364302095165,0.12588326629960475
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,T_GIVEN_PC,186108,1404,3109,28604,152991,4513,30008,1404,0.31110126301794816,0.16123971027575387,0.15751535009223822,1.9294332797168852,0.1498615527421943,0.15358591292570994
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,T_GIVEN_PC,189646,4615,11102,23487,150442,15717,28102,4615,0.293631100082713,0.14818134840703204,0.13503786027631964,1.9815658531878937,0.14544975167568094,0.15859323980639334
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,T_GIVEN_PC,91202,384,820,12549,77449,1204,12933,384,0.31893687707641194,0.14180610074340474,0.13943643192070934,2.249105471516502,0.1771307763330072,0.1795004451557026
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,V_GIVEN_PCT,18593,85,533,1740,16235,618,1825,85,0.13754045307443366,0.0981552197063411,0.09680111265646732,1.4012545994591479,0.03938523336809256,0.04073934041796634
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,V_GIVEN_PCT,118950,576,1185,20898,96291,1761,21474,576,0.3270868824531516,0.1805296343001261,0.17832731741033714,1.8118182298501622,0.14655724815302548,0.14875956504281446
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,V_GIVEN_PCT,133772,692,949,26262,105869,1641,26954,692,0.42169408897014016,0.2014920910205424,0.1987572938977227,2.0928567808011276,0.22020199794959774,0.22293679507241745
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,V_GIVEN_PCT,143500,941,2035,20569,119955,2976,21510,941,0.3161962365591398,0.14989547038327525,0.14637357319746094,2.1094449068450287,0.16630076617586456,0.16982266336167887
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,V_GIVEN_PCT,150783,641,953,20090,129099,1594,20731,641,0.40213299874529485,0.13748897422123182,0.13466140265032944,2.924838162645883,0.264644024524063,0.2674715960949654
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,V_GIVEN_PCT,161119,838,1439,25985,132857,2277,26823,838,0.36802810715854195,0.1664794344552784,0.1635902343208975,2.210652074610488,0.20154867270326354,0.20443787283764445
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,V_GIVEN_PCT,171912,1129,1942,34267,134574,3071,35396,1129,0.3676326929338978,0.20589603983433385,0.2029542587404718,1.7855258082170933,0.16173665309956392,0.16467843419342598
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,V_GIVEN_PCT,180613,1201,2613,32736,144063,3814,33937,1201,0.31489250131095964,0.18789898844490707,0.18515941832250182,1.6758605456957407,0.12699351286605257,0.12973308298845782
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,V_GIVEN_PCT,185581,477,923,26416,157765,1400,26893,477,0.3407142857142857,0.1449124640992343,0.14342413169653764,2.3511730880579647,0.19580182161505139,0.19729015401774805
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,V_GIVEN_PCT,189174,1272,3325,29373,155204,4597,30645,1272,0.27670219708505545,0.1619937200672397,0.15913683720073465,1.7081044683102717,0.11470847701781575,0.11756535988432079
W120_K3_P10_C20_T20_V20,120,3,0.1,0.2,0.2,0.2,P,0.1,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,V_GIVEN_PCT,91038,163,221,9822,80832,384,9985,163,0.4244791666666667,0.1096794745051517,0.10834601892911509,3.8701787055583377,0.314799692161515,0.3161331477375516
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2016,48351,18893,16451,478,980,16722,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2017,126750,17665,13760,530,1493,13937,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2018,138219,17697,13398,574,1560,14255,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2019,149395,32543,25924,622,2498,25350,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2020,156639,17356,13236,616,1475,12651,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2021,167633,27410,21845,695,2119,23524,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2022,176278,30750,23814,736,2500,24006,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2023,183908,41498,33079,769,3286,31355,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2024,188674,16641,12011,723,1606,12092,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2025,191629,42536,35070,788,2953,35936,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_P,2026,92136,5765,4316,463,507,3076,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2016,38399,5474,4334,327,454,4385,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2017,125673,7981,5763,432,813,5776,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2018,137637,7998,5537,476,885,5802,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2019,148857,15310,10908,587,1605,11004,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2020,156210,7919,5461,513,862,5100,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2021,167044,11340,7998,598,1165,8886,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2022,175851,13781,9800,677,1407,9243,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2023,183568,19053,13928,734,1935,13564,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2024,188510,6581,4219,504,765,4357,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2025,191423,20390,15478,762,1886,15629,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PC,2026,92098,1951,1244,229,229,924,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2016,38399,1462,461,166,219,461,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2017,125673,2289,782,235,320,783,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2018,137637,2276,654,236,303,653,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2019,148857,3923,1093,360,559,1096,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2020,156210,2277,620,237,296,620,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2021,167044,3067,895,297,408,923,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2022,175851,4143,1362,417,576,1341,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2023,183568,5032,1524,454,711,1514,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2024,188510,2033,553,206,260,555,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2025,191423,5786,1892,493,763,1896,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCT,2026,92098,587,170,77,85,164,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2016,37687,93,27,12,12,27,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2017,125644,656,197,79,94,198,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2018,137618,853,214,108,118,213,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2019,148825,1114,293,129,158,293,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2020,156191,828,193,88,98,193,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2021,167000,1016,258,116,133,272,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2022,175828,1384,437,162,188,423,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2023,183535,1445,400,155,187,400,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2024,188505,615,154,73,81,154,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2025,191403,1431,381,152,181,381,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,state_year,S_PCVT,2026,92098,205,56,27,31,56,,,,,,,,,,,,,,,
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,C_GIVEN_P,27827,5474,3467,3653,15233,8941,9127,5474,0.6122357678112068,0.3279908003018651,0.19342370009530868,1.8666248176709161,0.2842449675093417,0.41881206771589813
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,C_GIVEN_P,120518,7981,8607,16390,87540,16588,24371,7981,0.48113093802748974,0.20221875570454206,0.15770229962474744,2.379259709868163,0.2789121823229477,0.3234286384027423
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,C_GIVEN_P,134378,7998,9117,22851,94412,17115,30849,7998,0.4673093777388256,0.2295688282308116,0.19486965197888506,2.035595953249308,0.237740549508014,0.2724397257599405
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,C_GIVEN_P,144350,15310,16695,22102,90243,32005,37412,15310,0.47836275581940324,0.25917561482507795,0.19673327695936624,1.845708965105604,0.2191871409943253,0.281629478860037
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,C_GIVEN_P,151961,7919,9008,23422,111612,16927,31341,7919,0.46783245702132686,0.20624370726699615,0.173452611934772,2.268347787288786,0.2615887497543307,0.2943798450865549
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,C_GIVEN_P,162826,11340,15481,26096,109909,26821,37436,11340,0.4228030274784684,0.22991414147617703,0.1918752987022536,1.8389605126671944,0.19288888600229134,0.23092772877621479
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,C_GIVEN_P,172988,13781,16542,28549,114116,30323,42330,13781,0.4544735019622069,0.24469905426966032,0.20011215084288367,1.8572752694882648,0.2097744476925466,0.25436135111932323
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,C_GIVEN_P,181754,19053,22105,28668,111928,41158,47721,19053,0.46292336848243354,0.2625581830386126,0.20390338274204103,1.7631267977443104,0.20036518544382093,0.25901998574039253
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,C_GIVEN_P,186108,6581,9896,30627,139004,16477,37208,6581,0.3994052315348668,0.1999269241515679,0.18055072480855505,1.9977560962828151,0.1994783073832989,0.21885450672631174
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,C_GIVEN_P,189646,20390,21940,27993,119323,42330,48383,20390,0.48169147176943067,0.2551227022979657,0.19002009286160362,1.888077648248051,0.22656876947146498,0.291671378907827
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,C_GIVEN_P,91202,1951,3776,13245,72230,5727,15196,1951,0.34066701588964554,0.16661915308874806,0.15495758993857853,2.04458496862118,0.17404786280089748,0.18570942595106701
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,T_GIVEN_PC,27827,1462,4012,2302,20051,5474,3764,1462,0.2670807453416149,0.13526431163977432,0.10298393951594864,1.9745100692404671,0.1318164337018406,0.16409680582566627
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,T_GIVEN_PC,120518,2289,5692,16834,95703,7981,19123,2289,0.28680616464102243,0.1586733931860801,0.14958635826439304,1.807525249710126,0.12813277145494234,0.1372198063766294
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,T_GIVEN_PC,134378,2276,5722,19539,106841,7998,21815,2276,0.28457114278569645,0.16234056169908764,0.15460515904415256,1.7529269321685226,0.12223058108660881,0.1299659837415439
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,T_GIVEN_PC,144350,3923,11387,17354,111686,15310,21277,3923,0.25623775310254737,0.14739868375476273,0.13448543087414755,1.738399194451883,0.10883906934778464,0.12175232222839982
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,T_GIVEN_PC,151961,2277,5642,21794,122248,7919,24071,2277,0.2875363050890264,0.15840248484808603,0.1513030921536774,1.8152259755570412,0.12913382024094036,0.13623321293534899
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,T_GIVEN_PC,162826,3067,8273,21313,130173,11340,24380,3067,0.2704585537918871,0.149730387038925,0.14069286930805486,1.8063037112271454,0.12072816675296211,0.12976568448383224
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,T_GIVEN_PC,172988,4143,9638,22798,136409,13781,26941,4143,0.300631303969233,0.15573912641339283,0.14319722122770984,1.9303518062072558,0.14489217755584016,0.15743408274152315
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,T_GIVEN_PC,181754,5032,14021,22383,140318,19053,27415,5032,0.2641053902272608,0.15083574501799135,0.13757137325523505,1.7509469668198272,0.11326964520926947,0.12653401697202576
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,T_GIVEN_PC,186108,2033,4548,27975,151552,6581,30008,2033,0.3089196170794712,0.16123971027575387,0.15582614314281418,1.915902829093116,0.14767990680371731,0.153093473936657
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,T_GIVEN_PC,189646,5786,14604,22316,146940,20390,28102,5786,0.283766552231486,0.14818134840703204,0.13184761544642434,1.9149950738200983,0.13558520382445396,0.15191893678506166
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,T_GIVEN_PC,91202,587,1364,12346,76905,1951,12933,587,0.300871348026653,0.14180610074340474,0.13832898230832147,2.121709478290173,0.15906524728324825,0.16254236571833153
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,V_GIVEN_PCT,18593,93,657,1732,16111,750,1825,93,0.124,0.0981552197063411,0.09706887855181304,1.263305205479452,0.0258447802936589,0.026931121448186962
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,V_GIVEN_PCT,118950,656,1604,20818,95872,2260,21474,656,0.2902654867256637,0.1805296343001261,0.17840431913617277,1.6078550640783131,0.1097358524255376,0.11186116758949094
W120_K3_P15_C20_T20_V20,120,3,0.15,0.2,0.2,0.2,P,0.15,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,V_GIVEN_PCT,133772,853,1404,26101,105414,2257,26954,853,0.3779353123615419,0.2014920910205424,0.1984640535300156,1.8756831121625057,0.17644322134099946,0.1794712588315263
