candidate_cell_id,metric_id,independent_value,production_value,status
r2_s_pct_w120_q20_shared__d2__g0,merge_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,open_event_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,nonzero_years,11,11,passed
r2_s_pct_w120_q20_shared__d2__g0,max_year_share,0.1742449385994026,0.1742449385994026,passed
r2_s_pct_w120_q20_shared__d2__g0,duration_q95_ratio,1.1666666666666667,1.1666666666666667,passed
r2_s_pct_w120_q20_shared__d2__g0,unqualified_reentry_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,qualified_component_count,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g0,unqualified_component_count,2511,2511,passed
r2_s_pct_w120_q20_shared__d2__g0,raw_false_bridged_day_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,preconfirmation_gap_day_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,total_nonconfirmed_gap_day_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,transition_qualification,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g0,transition_unqualified_close,2512,2512,passed
r2_s_pct_w120_q20_shared__d2__g0,transition_event_creation,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g0,transition_event_terminal,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g0,transition_accepted_bridge_paths,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,transition_rejected_reentry_paths,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_interval_count,5525,5525,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_duration_mean,2.2580995475113124,2.2580995475113124,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_duration_q90,4,4,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_duration_q95,6,6,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_singleton_count,2512,2512,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_fragment_rate,0.4546606334841629,0.4546606334841629,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_natural_exit_count,5522,5522,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_quality_interruption_count,3,3,passed
r2_s_pct_w120_q20_shared__d2__g0,atomic_diag_right_censored_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_qualified_count,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_unqualified_count,2511,2511,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_qualification_rate,0.5454380883417813,0.5454380883417813,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_qualified_days,9964,9964,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_retrospective_days,9964,9964,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_asof_days,6951,6951,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_prequalification_days,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_prequalification_right_censored,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_delay_mean,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_delay_median,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_delay_q90,1,1,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_delay_q95,1,1,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_unqualified_reentry_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,component_diag_unqualified_reentry_rate,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_count,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_natural_count,3011,3011,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_quality_count,2,2,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_right_censored_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_component_q90,1,1,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_component_q95,1,1,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_component_mean,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_component_median,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_component_max,1,1,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridge_q90,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridge_q95,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridge_mean,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridge_median,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridge_max,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_duration_q90,6,6,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_duration_q95,7,7,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_zone_span_sum,9964,9964,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_zone_span_coverage,0.006216884669426954,0.006216884669426954,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_duration_mean,3.3070029870560904,3.3070029870560904,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_duration_median,3.0,3.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_max_zone_span,18,18,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_duration_q95_ratio,1.1666666666666667,1.1666666666666667,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_confirmed_density,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridge_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridged_days,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_raw_false_days,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_preconfirmation_days,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_total_gap_days,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_bridged_day_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_raw_false_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_nonconfirmed_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_max_single_gap,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_top_zone_share,0.0018065034122842231,0.0018065034122842231,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_merge_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_revision_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_mega_zone_concentration,0.03853873946206343,0.03853873946206343,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_open_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_active_pending,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_gap_pending,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_reentry_pending,0,0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_confirmed_coverage,0.006216884669426954,0.006216884669426954,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_events_per_security_mean,4.006648936170213,4.006648936170213,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_events_per_security_median,4.0,4.0,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_events_per_security_q90,7,7,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_events_per_security_max,12,12,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_events_per_year,273.90909090909093,273.90909090909093,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_nonzero_years,11,11,passed
r2_s_pct_w120_q20_shared__d2__g0,event_diag_max_year_share,0.1742449385994026,0.1742449385994026,passed
r2_s_pct_w120_q20_shared__d2__g1,qualified_event_count,2916,2916,passed
r2_s_pct_w120_q20_shared__d2__g1,unique_securities,752,752,passed
r2_s_pct_w120_q20_shared__d2__g1,retained_confirmed_day_ratio,0.7986534145559474,0.7986534145559474,passed
r2_s_pct_w120_q20_shared__d2__g1,confirmed_event_coverage,0.006216884669426954,0.006216884669426954,passed
r2_s_pct_w120_q20_shared__d2__g1,retrospective_qualified_confirmed_coverage,0.006216884669426954,0.006216884669426954,passed
r2_s_pct_w120_q20_shared__d2__g1,asof_qualified_confirmed_coverage,0.004336969624366394,0.004336969624366394,passed
r2_s_pct_w120_q20_shared__d2__g1,short_interval_drop_rate,0.45472654835204634,0.45472654835204634,passed
r2_s_pct_w120_q20_shared__d2__g1,bridged_day_ratio,0.00945880058508045,0.00945880058508045,passed
r2_s_pct_w120_q20_shared__d2__g1,merge_ratio,0.03292181069958848,0.03292181069958848,passed
r2_s_pct_w120_q20_shared__d2__g1,open_event_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g1,nonzero_years,11,11,passed
r2_s_pct_w120_q20_shared__d2__g1,max_year_share,0.1700960219478738,0.1700960219478738,passed
r2_s_pct_w120_q20_shared__d2__g1,duration_q95_ratio,1.3333333333333333,1.3333333333333333,passed
r2_s_pct_w120_q20_shared__d2__g1,unqualified_reentry_count,70,70,passed
r2_s_pct_w120_q20_shared__d2__g1,qualified_component_count,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g1,unqualified_component_count,2511,2511,passed
r2_s_pct_w120_q20_shared__d2__g1,raw_false_bridged_day_count,97,97,passed
r2_s_pct_w120_q20_shared__d2__g1,preconfirmation_gap_day_count,194,194,passed
r2_s_pct_w120_q20_shared__d2__g1,total_nonconfirmed_gap_day_count,291,291,passed
r2_s_pct_w120_q20_shared__d2__g1,transition_qualification,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g1,transition_unqualified_close,2512,2512,passed
r2_s_pct_w120_q20_shared__d2__g1,transition_event_creation,2916,2916,passed
r2_s_pct_w120_q20_shared__d2__g1,transition_event_terminal,2916,2916,passed
r2_s_pct_w120_q20_shared__d2__g1,transition_accepted_bridge_paths,97,97,passed
r2_s_pct_w120_q20_shared__d2__g1,transition_rejected_reentry_paths,70,70,passed
r2_s_pct_w120_q20_shared__d2__g1,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_interval_count,5525,5525,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_duration_mean,2.2580995475113124,2.2580995475113124,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_duration_q90,4,4,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_duration_q95,6,6,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_singleton_count,2512,2512,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_fragment_rate,0.4546606334841629,0.4546606334841629,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_natural_exit_count,5522,5522,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_quality_interruption_count,3,3,passed
r2_s_pct_w120_q20_shared__d2__g1,atomic_diag_right_censored_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_qualified_count,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_unqualified_count,2511,2511,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_qualification_rate,0.5454380883417813,0.5454380883417813,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_qualified_days,9964,9964,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_retrospective_days,9964,9964,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_asof_days,6951,6951,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_prequalification_days,3083,3083,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_prequalification_right_censored,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_delay_mean,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_delay_median,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_delay_q90,1,1,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_delay_q95,1,1,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_unqualified_reentry_count,70,70,passed
r2_s_pct_w120_q20_shared__d2__g1,component_diag_unqualified_reentry_rate,0.02786624203821656,0.02786624203821656,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_count,2916,2916,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_natural_count,2912,2912,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_quality_count,4,4,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_right_censored_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_component_q90,1,1,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_component_q95,1,1,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_component_mean,1.0332647462277091,1.0332647462277091,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_component_median,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_component_max,3,3,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridge_q90,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridge_q95,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridge_mean,0.03326474622770919,0.03326474622770919,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridge_median,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridge_max,2,2,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_duration_q90,6,6,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_duration_q95,8,8,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_zone_span_sum,10255,10255,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_zone_span_coverage,0.006398449647227359,0.006398449647227359,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_duration_mean,3.5168038408779148,3.5168038408779148,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_duration_median,3.0,3.0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_max_zone_span,20,20,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_duration_q95_ratio,1.3333333333333333,1.3333333333333333,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_confirmed_density,0.9716235982447586,0.9716235982447586,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridge_count,97,97,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridged_days,97,97,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_raw_false_days,97,97,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_preconfirmation_days,194,194,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_total_gap_days,291,291,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_bridged_day_ratio,0.00945880058508045,0.00945880058508045,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_raw_false_ratio,0.00945880058508045,0.00945880058508045,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_nonconfirmed_ratio,0.028376401755241344,0.028376401755241344,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_max_single_gap,1,1,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_top_zone_share,0.0018065034122842231,0.0018065034122842231,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_merge_ratio,0.03292181069958848,0.03292181069958848,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_revision_count,97,97,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_mega_zone_concentration,0.04134568503169186,0.04134568503169186,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_open_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_active_pending,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_gap_pending,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_reentry_pending,0,0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_confirmed_coverage,0.006216884669426954,0.006216884669426954,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_events_per_security_mean,3.877659574468085,3.877659574468085,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_events_per_security_median,4.0,4.0,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_events_per_security_q90,7,7,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_events_per_security_max,12,12,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_events_per_year,265.09090909090907,265.09090909090907,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_nonzero_years,11,11,passed
r2_s_pct_w120_q20_shared__d2__g1,event_diag_max_year_share,0.1700960219478738,0.1700960219478738,passed
r2_s_pct_w120_q20_shared__d2__g2,qualified_event_count,2868,2868,passed
r2_s_pct_w120_q20_shared__d2__g2,unique_securities,752,752,passed
r2_s_pct_w120_q20_shared__d2__g2,retained_confirmed_day_ratio,0.7986534145559474,0.7986534145559474,passed
r2_s_pct_w120_q20_shared__d2__g2,confirmed_event_coverage,0.006216884669426954,0.006216884669426954,passed
r2_s_pct_w120_q20_shared__d2__g2,retrospective_qualified_confirmed_coverage,0.006216884669426954,0.006216884669426954,passed
r2_s_pct_w120_q20_shared__d2__g2,asof_qualified_confirmed_coverage,0.004336969624366394,0.004336969624366394,passed
r2_s_pct_w120_q20_shared__d2__g2,short_interval_drop_rate,0.45472654835204634,0.45472654835204634,passed
r2_s_pct_w120_q20_shared__d2__g2,bridged_day_ratio,0.018451242829827914,0.018451242829827914,passed
r2_s_pct_w120_q20_shared__d2__g2,merge_ratio,0.04881450488145049,0.04881450488145049,passed
r2_s_pct_w120_q20_shared__d2__g2,open_event_ratio,0.0,0.0,passed
r2_s_pct_w120_q20_shared__d2__g2,nonzero_years,11,11,passed
r2_s_pct_w120_q20_shared__d2__g2,max_year_share,0.1691073919107392,0.1691073919107392,passed
r2_s_pct_w120_q20_shared__d2__g2,duration_q95_ratio,1.5,1.5,passed
r2_s_pct_w120_q20_shared__d2__g2,unqualified_reentry_count,99,99,passed
r2_s_pct_w120_q20_shared__d2__g2,qualified_component_count,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g2,unqualified_component_count,2511,2511,passed
r2_s_pct_w120_q20_shared__d2__g2,raw_false_bridged_day_count,193,193,passed
r2_s_pct_w120_q20_shared__d2__g2,preconfirmation_gap_day_count,303,303,passed
r2_s_pct_w120_q20_shared__d2__g2,total_nonconfirmed_gap_day_count,496,496,passed
r2_s_pct_w120_q20_shared__d2__g2,transition_qualification,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g2,transition_unqualified_close,2512,2512,passed
r2_s_pct_w120_q20_shared__d2__g2,transition_event_creation,2868,2868,passed
r2_s_pct_w120_q20_shared__d2__g2,transition_event_terminal,2868,2868,passed
r2_s_pct_w120_q20_shared__d2__g2,transition_accepted_bridge_paths,145,145,passed
r2_s_pct_w120_q20_shared__d2__g2,transition_rejected_reentry_paths,99,99,passed
r2_s_pct_w120_q20_shared__d2__g2,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_interval_count,5525,5525,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_duration_mean,2.2580995475113124,2.2580995475113124,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_duration_q90,4,4,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_duration_q95,6,6,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_singleton_count,2512,2512,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_fragment_rate,0.4546606334841629,0.4546606334841629,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_natural_exit_count,5522,5522,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_quality_interruption_count,3,3,passed
r2_s_pct_w120_q20_shared__d2__g2,atomic_diag_right_censored_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_qualified_count,3013,3013,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_unqualified_count,2511,2511,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_qualification_rate,0.5454380883417813,0.5454380883417813,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_qualified_days,9964,9964,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_retrospective_days,9964,9964,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_asof_days,6951,6951,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_prequalification_days,3112,3112,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_prequalification_right_censored,0,0,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_delay_mean,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_delay_median,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_delay_q90,1,1,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_delay_q95,1,1,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_unqualified_reentry_count,99,99,passed
r2_s_pct_w120_q20_shared__d2__g2,component_diag_unqualified_reentry_rate,0.039410828025477705,0.039410828025477705,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_count,2868,2868,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_natural_count,2863,2863,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_quality_count,5,5,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_right_censored_count,0,0,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_component_q90,1,1,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_component_q95,1,1,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_component_mean,1.050557880055788,1.050557880055788,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_component_median,1.0,1.0,passed
r2_s_pct_w120_q20_shared__d2__g2,event_diag_component_max,3,3,passed
