pair_id,security_id,common_count,eligible,pearson_raw,spearman_midrank,reason
A1_A2,000625.SZ,2410,True,0.416975344886195,0.4500938802325382,
A1_A2,000629.SZ,1885,True,0.3535848256742624,0.3760321556870985,
A1_A2,000630.SZ,2380,True,0.3587078578098223,0.3831817525874305,
A1_A2,000651.SZ,2005,True,0.4535704120174307,0.42504171341338376,
A1_A2,000657.SZ,2264,True,0.43807988077397475,0.4586325253080581,
A1_A2,000661.SZ,2227,True,0.48136720800517685,0.5452609601361057,
A1_A2,000683.SZ,2468,True,0.45182157063999523,0.512881416765985,
A1_A2,000703.SZ,2249,True,0.3865890049855067,0.4086052100218293,
A1_A2,000708.SZ,2306,True,0.4685678804835513,0.4896147777354505,
A1_A2,000709.SZ,2468,True,0.401213465363046,0.45759702388171775,
A1_A2,000723.SZ,2086,True,0.3807881010020213,0.4208939358752066,
A1_A2,000725.SZ,2468,True,0.4532362343395037,0.48449973808413244,
A1_A2,000728.SZ,2286,True,0.3335670915750849,0.37031005293723823,
A1_A2,000729.SZ,2468,True,0.39431139953061994,0.4373556069084335,
A1_A2,000733.SZ,2369,True,0.46524639055838374,0.4752586597122519,
A1_A2,000737.SZ,1964,True,0.3633563381108557,0.41584259360793185,
A1_A2,000738.SZ,2468,True,0.45696921998222767,0.4491120751996256,
A1_A2,000739.SZ,2468,True,0.47137645400481615,0.48883374396642837,
A1_A2,000750.SZ,2196,True,0.3067095753366948,0.40905293140535265,
A1_A2,000768.SZ,2468,True,0.3853622819995723,0.3934941915873131,
A1_A2,000776.SZ,2468,True,0.36987029638656166,0.3813197977752687,
A1_A2,000783.SZ,2468,True,0.4217762409797445,0.47622360398837127,
A1_A2,000785.SZ,2301,True,0.3782675947720989,0.453302217170494,
A1_A2,000786.SZ,2305,True,0.36675133075458,0.392298399094092,
A1_A2,000792.SZ,1799,True,0.425162613738946,0.4451702776390823,
A1_A2,000800.SZ,2301,True,0.42175265307325105,0.44971168902334085,
A1_A2,000807.SZ,2285,True,0.4902163129519403,0.4973894352346757,
A1_A2,000825.SZ,2204,True,0.3600815902516255,0.3963814161617598,
A1_A2,000830.SZ,2380,True,0.40383290569137975,0.44180318473691266,
A1_A2,000831.SZ,2325,True,0.3864022159452484,0.38065458898306276,
A1_A2,000858.SZ,2468,True,0.4978973047364038,0.5098711868023943,
A1_A2,000878.SZ,2206,True,0.42743309305758526,0.42947885648329304,
A1_A2,000883.SZ,2468,True,0.33003222369738283,0.35294621978506624,
A1_A2,000887.SZ,2143,True,0.44830197728005483,0.45741721687619463,
A1_A2,000893.SZ,1777,True,0.3687658851491376,0.4135478066335327,
A1_A2,000895.SZ,2275,True,0.4137826902477982,0.4207140775198274,
A1_A2,000898.SZ,2389,True,0.4320476365547126,0.46252865047757863,
A1_A2,000921.SZ,2468,True,0.43170592340681646,0.4455169027850467,
A1_A2,000932.SZ,1881,True,0.4940293624429218,0.5223773556166359,
A1_A2,000937.SZ,2468,True,0.367041727781514,0.38173153313719393,
A1_A2,000938.SZ,2277,True,0.45264132342685426,0.4684174097860678,
A1_A2,000951.SZ,2468,True,0.4423193681789914,0.4627598871640293,
A1_A2,000959.SZ,1983,True,0.3961847176123679,0.472817069749351,
A1_A2,000960.SZ,2356,True,0.39199954933338155,0.4178095661761294,
A1_A2,000963.SZ,2468,True,0.43816758839641906,0.46584603949160885,
A1_A2,000967.SZ,2198,True,0.3748251905079611,0.42129203803972143,
A1_A2,000975.SZ,1997,True,0.40420201055092025,0.4108014150365959,
A1_A2,000977.SZ,2221,True,0.4254544556493812,0.41988774175516963,
A1_A2,000983.SZ,2302,True,0.3587996034923855,0.39358493936979855,
A1_A2,000987.SZ,1976,True,0.3314369822381079,0.4150386070725838,
A1_A2,000988.SZ,2410,True,0.40817608526863963,0.40817790294386164,
A1_A2,000997.SZ,2366,True,0.4319273682742027,0.4266437830751509,
A1_A2,000999.SZ,2468,True,0.3287086200756782,0.3752014637033762,
A1_A2,001203.SZ,1169,True,0.403998201025899,0.4388782333002715,
A1_A2,001221.SZ,143,True,0.7419245268647576,0.7222262641915523,
A1_A2,001280.SZ,59,False,,,insufficient_common_rows
A1_A2,001286.SZ,702,True,0.4952257952477285,0.5512335342179401,
A1_A2,001309.SZ,890,True,0.521125215989446,0.5805373371942025,
A1_A2,001386.SZ,89,False,,,insufficient_common_rows
A1_A2,001389.SZ,464,True,0.4583942103636844,0.42538938003087673,
A1_A2,001391.SZ,283,True,0.5540902364076413,0.5231063550626787,
A1_A2,001696.SZ,2314,True,0.3579225163520734,0.4110764318422314,
A1_A2,001965.SZ,1985,True,0.32661326092079596,0.35308646547553635,
A1_A2,001979.SZ,2221,True,0.373580961802557,0.40629461544922435,
A1_A2,002001.SZ,2386,True,0.383901444652125,0.3777976659601085,
A1_A2,002007.SZ,2468,True,0.4194132481559936,0.44360046262860126,
A1_A2,002008.SZ,2468,True,0.4523617374596062,0.4957728754949913,
A1_A2,002025.SZ,2197,True,0.43232406401804035,0.4406030056918779,
A1_A2,002027.SZ,2468,True,0.44421383020182864,0.47337058215480543,
A1_A2,002028.SZ,2468,True,0.38145489782302183,0.37230210847316186,
A1_A2,002032.SZ,2389,True,0.42952196279699656,0.4344009721480578,
A1_A2,002044.SZ,2292,True,0.3783090211654087,0.4245374870704932,
A1_A2,002049.SZ,1908,True,0.4256947388633927,0.46668829028143527,
A1_A2,002050.SZ,2316,True,0.46725561905585256,0.46323147233082074,
A1_A2,002056.SZ,2468,True,0.42491433556238245,0.4473750071777458,
A1_A2,002064.SZ,2219,True,0.44948295510602215,0.4518021015152481,
A1_A2,002065.SZ,2259,True,0.33043686797442573,0.4213971072638661,
A1_A2,002074.SZ,2211,True,0.480649318421042,0.4193654518705629,
A1_A2,002078.SZ,2302,True,0.37580265760784254,0.39132823664216815,
A1_A2,002085.SZ,2261,True,0.43749624928812914,0.4473273575374581,
A1_A2,002120.SZ,2277,True,0.4658406816435414,0.4702168795406776,
A1_A2,002126.SZ,2424,True,0.3377771012441488,0.34266162197604705,
A1_A2,002130.SZ,2271,True,0.3965571663847294,0.42181703752206157,
A1_A2,002131.SZ,2297,True,0.3936784893876473,0.4712030171238788,
A1_A2,002138.SZ,2468,True,0.4019554922616456,0.39612895124230957,
A1_A2,002142.SZ,2309,True,0.4118935413077799,0.42925989691165983,
A1_A2,002152.SZ,2356,True,0.3651483865462737,0.40089255322582473,
A1_A2,002153.SZ,2299,True,0.42667988882265695,0.4729577497137252,
A1_A2,002155.SZ,2373,True,0.36179355937929564,0.3787440614047425,
A1_A2,002157.SZ,2113,True,0.39528756474152693,0.4286535658699692,
A1_A2,002179.SZ,2468,True,0.3884525625380064,0.41625511141221877,
A1_A2,002185.SZ,2296,True,0.4493515583695284,0.5115545584083105,
