security_id,candidate_variant,baseline_variant,W,q,valid_row_count,baseline_true_count,candidate_true_count,jaccard,baseline_retention,candidate_precision
000001.SZ,c1_only,baseline_pair,120,0.2,2367,578,587,0.8912337662337663,0.9498269896193772,0.9352640545144804
000002.SZ,c1_only,baseline_pair,120,0.2,2241,497,511,0.8736059479553904,0.9456740442655935,0.9197651663405088
000009.SZ,c1_only,baseline_pair,120,0.2,2367,564,600,0.8273155416012559,0.9343971631205674,0.8783333333333333
000021.SZ,c1_only,baseline_pair,120,0.2,2305,514,534,0.7732656514382402,0.8891050583657587,0.8558052434456929
000027.SZ,c1_only,baseline_pair,120,0.2,2367,554,622,0.7370753323485968,0.9007220216606499,0.8022508038585209
000032.SZ,c1_only,baseline_pair,120,0.2,2218,498,537,0.7937608318890814,0.9196787148594378,0.8528864059590316
000034.SZ,c1_only,baseline_pair,120,0.2,2056,473,492,0.8037383177570093,0.9090909090909091,0.8739837398373984
000039.SZ,c1_only,baseline_pair,120,0.2,2362,537,580,0.7987117552334944,0.9236499068901304,0.8551724137931035
000050.SZ,c1_only,baseline_pair,120,0.2,2237,504,538,0.8345070422535211,0.9404761904761905,0.8810408921933085
000060.SZ,c1_only,baseline_pair,120,0.2,2366,523,533,0.76,0.8718929254302104,0.8555347091932458
000062.SZ,c1_only,baseline_pair,120,0.2,2214,520,597,0.7425897035881436,0.9153846153846154,0.7973199329983249
000063.SZ,c1_only,baseline_pair,120,0.2,2176,487,542,0.824468085106383,0.9548254620123203,0.8579335793357934
000088.SZ,c1_only,baseline_pair,120,0.2,2291,561,612,0.7963246554364471,0.9269162210338681,0.8496732026143791
000100.SZ,c1_only,baseline_pair,120,0.2,2201,541,571,0.8380165289256198,0.9371534195933456,0.8879159369527145
000155.SZ,c1_only,baseline_pair,120,0.2,1843,411,437,0.7815126050420168,0.9051094890510949,0.851258581235698
000157.SZ,c1_only,baseline_pair,120,0.2,2367,506,534,0.7747440273037542,0.8972332015810277,0.850187265917603
000166.SZ,c1_only,baseline_pair,120,0.2,2342,538,566,0.7980456026058632,0.9107806691449815,0.8657243816254417
000301.SZ,c1_only,baseline_pair,120,0.2,2134,495,552,0.7866894197952219,0.9313131313131313,0.8351449275362319
000333.SZ,c1_only,baseline_pair,120,0.2,2317,614,624,0.8871951219512195,0.9478827361563518,0.9326923076923077
000338.SZ,c1_only,baseline_pair,120,0.2,2365,553,576,0.8508196721311475,0.9385171790235082,0.9010416666666666
000400.SZ,c1_only,baseline_pair,120,0.2,2307,509,550,0.7738693467336684,0.9076620825147348,0.84
000408.SZ,c1_only,baseline_pair,120,0.2,2027,480,565,0.8017241379310345,0.96875,0.8230088495575221
000415.SZ,c1_only,baseline_pair,120,0.2,1950,424,482,0.7592233009708738,0.9221698113207547,0.8112033195020747
000423.SZ,c1_only,baseline_pair,120,0.2,2367,558,575,0.8573770491803279,0.9372759856630825,0.9095652173913044
000425.SZ,c1_only,baseline_pair,120,0.2,2334,520,521,0.8790613718411552,0.9365384615384615,0.9347408829174664
000429.SZ,c1_only,baseline_pair,120,0.2,2362,561,593,0.8553054662379421,0.948306595365419,0.897133220910624
000513.SZ,c1_only,baseline_pair,120,0.2,2363,594,619,0.8777089783281734,0.9545454545454546,0.9159935379644588
000519.SZ,c1_only,baseline_pair,120,0.2,2360,532,562,0.7560192616372392,0.8853383458646616,0.8380782918149466
000528.SZ,c1_only,baseline_pair,120,0.2,2346,486,558,0.745819397993311,0.9176954732510288,0.7992831541218638
000537.SZ,c1_only,baseline_pair,120,0.2,2107,525,562,0.8207705192629816,0.9333333333333333,0.8718861209964412
000538.SZ,c1_only,baseline_pair,120,0.2,2143,559,596,0.8450479233226837,0.9463327370304114,0.8875838926174496
000539.SZ,c1_only,baseline_pair,120,0.2,2307,510,564,0.775206611570248,0.9196078431372549,0.8315602836879432
000559.SZ,c1_only,baseline_pair,120,0.2,2232,472,530,0.7517482517482518,0.9110169491525424,0.8113207547169812
000568.SZ,c1_only,baseline_pair,120,0.2,2349,558,579,0.891846921797005,0.9605734767025089,0.92573402417962
000582.SZ,c1_only,baseline_pair,120,0.2,2223,490,532,0.7560137457044673,0.8979591836734694,0.8270676691729323
000591.SZ,c1_only,baseline_pair,120,0.2,2367,523,584,0.7712,0.9216061185468452,0.8253424657534246
000596.SZ,c1_only,baseline_pair,120,0.2,2367,575,584,0.9,0.9547826086956521,0.940068493150685
000598.SZ,c1_only,baseline_pair,120,0.2,2367,589,594,0.8748019017432647,0.9371816638370118,0.9292929292929293
000617.SZ,c1_only,baseline_pair,120,0.2,2008,457,513,0.773308957952468,0.925601750547046,0.8245614035087719
000623.SZ,c1_only,baseline_pair,120,0.2,2366,540,567,0.8419301164725458,0.937037037037037,0.892416225749559
000625.SZ,c1_only,baseline_pair,120,0.2,2287,534,542,0.8519793459552496,0.9269662921348315,0.9132841328413284
000629.SZ,c1_only,baseline_pair,120,0.2,1957,429,471,0.7543859649122807,0.9020979020979021,0.821656050955414
000630.SZ,c1_only,baseline_pair,120,0.2,2357,474,521,0.7704626334519573,0.9135021097046413,0.8310940499040307
000651.SZ,c1_only,baseline_pair,120,0.2,2178,558,561,0.8838383838383839,0.9408602150537635,0.9358288770053476
000657.SZ,c1_only,baseline_pair,120,0.2,2199,476,584,0.7207792207792207,0.9327731092436975,0.7602739726027398
000661.SZ,c1_only,baseline_pair,120,0.2,2291,515,542,0.8774422735346359,0.9592233009708738,0.9114391143911439
000683.SZ,c1_only,baseline_pair,120,0.2,2247,552,575,0.8236245954692557,0.9221014492753623,0.8852173913043478
000703.SZ,c1_only,baseline_pair,120,0.2,2304,582,633,0.832579185520362,0.9484536082474226,0.8720379146919431
000708.SZ,c1_only,baseline_pair,120,0.2,2361,555,588,0.8288,0.9333333333333333,0.8809523809523809
000709.SZ,c1_only,baseline_pair,120,0.2,2307,571,564,0.8276972624798712,0.9001751313485113,0.9113475177304965
000723.SZ,c1_only,baseline_pair,120,0.2,2219,514,566,0.7910447761194029,0.9280155642023347,0.842756183745583
000725.SZ,c1_only,baseline_pair,120,0.2,2367,574,603,0.8593996840442338,0.9477351916376306,0.9021558872305141
000728.SZ,c1_only,baseline_pair,120,0.2,2341,512,552,0.8313253012048193,0.943359375,0.875
000729.SZ,c1_only,baseline_pair,120,0.2,2367,547,573,0.8855218855218855,0.9616087751371115,0.9179755671902269
000733.SZ,c1_only,baseline_pair,120,0.2,2286,515,542,0.8446771378708552,0.9398058252427185,0.8929889298892989
000737.SZ,c1_only,baseline_pair,120,0.2,2089,482,626,0.6838905775075987,0.9336099585062241,0.7188498402555911
000738.SZ,c1_only,baseline_pair,120,0.2,2367,518,583,0.7758064516129032,0.9285714285714286,0.8250428816466552
000739.SZ,c1_only,baseline_pair,120,0.2,2367,521,564,0.8083333333333333,0.9309021113243762,0.8599290780141844
000750.SZ,c1_only,baseline_pair,120,0.2,2269,533,566,0.8045977011494253,0.9193245778611632,0.8657243816254417
000768.SZ,c1_only,baseline_pair,120,0.2,2367,514,551,0.8393782383419689,0.9455252918287937,0.8820326678765881
000776.SZ,c1_only,baseline_pair,120,0.2,2367,486,523,0.7858407079646018,0.9135802469135802,0.8489483747609943
000783.SZ,c1_only,baseline_pair,120,0.2,2367,477,544,0.7603448275862069,0.9245283018867925,0.8106617647058824
000785.SZ,c1_only,baseline_pair,120,0.2,2232,472,547,0.7783595113438045,0.9449152542372882,0.8153564899451554
000786.SZ,c1_only,baseline_pair,120,0.2,2240,583,622,0.8769470404984424,0.9656946826758147,0.905144694533762
000792.SZ,c1_only,baseline_pair,120,0.2,2048,474,507,0.8579545454545454,0.9556962025316456,0.893491124260355
000800.SZ,c1_only,baseline_pair,120,0.2,2175,485,528,0.7960992907801419,0.9257731958762887,0.8503787878787878
000807.SZ,c1_only,baseline_pair,120,0.2,2280,494,510,0.822141560798548,0.917004048582996,0.888235294117647
000825.SZ,c1_only,baseline_pair,120,0.2,2259,524,569,0.7432216905901117,0.8893129770992366,0.8189806678383128
000830.SZ,c1_only,baseline_pair,120,0.2,2297,521,543,0.8472222222222222,0.9366602687140115,0.8987108655616943
000831.SZ,c1_only,baseline_pair,120,0.2,2365,549,599,0.7881619937694704,0.9216757741347905,0.8447412353923205
000858.SZ,c1_only,baseline_pair,120,0.2,2367,613,636,0.9185867895545314,0.9755301794453507,0.940251572327044
000878.SZ,c1_only,baseline_pair,120,0.2,2339,516,530,0.8546099290780141,0.9341085271317829,0.909433962264151
000883.SZ,c1_only,baseline_pair,120,0.2,2367,522,561,0.8324873096446701,0.9425287356321839,0.8770053475935828
000887.SZ,c1_only,baseline_pair,120,0.2,2187,481,511,0.8576779026217228,0.9521829521829522,0.8962818003913894
000893.SZ,c1_only,baseline_pair,120,0.2,2043,478,508,0.8293135435992579,0.9351464435146444,0.8799212598425197
000895.SZ,c1_only,baseline_pair,120,0.2,2352,545,591,0.8205128205128205,0.9394495412844037,0.8663282571912013
000898.SZ,c1_only,baseline_pair,120,0.2,2366,612,636,0.8516320474777448,0.9379084967320261,0.9025157232704403
000921.SZ,c1_only,baseline_pair,120,0.2,2307,578,591,0.8794212218649518,0.9463667820069204,0.9255499153976311
000932.SZ,c1_only,baseline_pair,120,0.2,2183,468,518,0.8429906542056075,0.9636752136752137,0.8706563706563707
000937.SZ,c1_only,baseline_pair,120,0.2,2305,553,607,0.8412698412698413,0.9584086799276673,0.8731466227347611
000938.SZ,c1_only,baseline_pair,120,0.2,2332,517,561,0.8056951423785594,0.9303675048355899,0.857397504456328
000951.SZ,c1_only,baseline_pair,120,0.2,2367,566,601,0.829153605015674,0.9346289752650176,0.8801996672212978
000959.SZ,c1_only,baseline_pair,120,0.2,2265,533,564,0.8132231404958677,0.9230769230769231,0.8723404255319149
000960.SZ,c1_only,baseline_pair,120,0.2,2286,492,552,0.7575757575757576,0.9146341463414634,0.8152173913043478
000963.SZ,c1_only,baseline_pair,120,0.2,2367,500,537,0.8451957295373665,0.95,0.8845437616387337
000967.SZ,c1_only,baseline_pair,120,0.2,2304,556,594,0.8341307814992025,0.9406474820143885,0.8804713804713805
000975.SZ,c1_only,baseline_pair,120,0.2,2140,475,501,0.8107606679035251,0.92,0.872255489021956
000977.SZ,c1_only,baseline_pair,120,0.2,2354,507,558,0.8174061433447098,0.9447731755424064,0.8584229390681004
000983.SZ,c1_only,baseline_pair,120,0.2,2357,563,627,0.816793893129771,0.9502664298401421,0.8532695374800638
000987.SZ,c1_only,baseline_pair,120,0.2,2198,505,546,0.7965811965811965,0.9227722772277228,0.8534798534798534
000988.SZ,c1_only,baseline_pair,120,0.2,2364,506,563,0.8149405772495756,0.9486166007905138,0.8525754884547069
000997.SZ,c1_only,baseline_pair,120,0.2,2303,459,528,0.7656529516994633,0.9324618736383442,0.8106060606060606
000999.SZ,c1_only,baseline_pair,120,0.2,2367,559,570,0.8387622149837134,0.9212880143112702,0.9035087719298246
001203.SZ,c1_only,baseline_pair,120,0.2,988,226,249,0.7924528301886793,0.9292035398230089,0.8433734939759037
001221.SZ,c1_only,baseline_pair,120,0.2,42,0,0,,,
001286.SZ,c1_only,baseline_pair,120,0.2,601,128,125,0.8880597014925373,0.9296875,0.952
001309.SZ,c1_only,baseline_pair,120,0.2,783,168,186,0.8247422680412371,0.9523809523809523,0.8602150537634409
001389.SZ,c1_only,baseline_pair,120,0.2,363,39,66,0.5441176470588235,0.9487179487179487,0.5606060606060606
001391.SZ,c1_only,baseline_pair,120,0.2,182,8,13,0.5,0.875,0.5384615384615384
001696.SZ,c1_only,baseline_pair,120,0.2,2291,505,563,0.7889447236180904,0.9326732673267327,0.8365896980461812
001965.SZ,c1_only,baseline_pair,120,0.2,1884,397,441,0.7944325481798715,0.9345088161209067,0.8412698412698413
001979.SZ,c1_only,baseline_pair,120,0.2,2351,503,527,0.8327402135231317,0.9304174950298211,0.888045540796964
002001.SZ,c1_only,baseline_pair,120,0.2,2363,486,519,0.8140794223826715,0.9279835390946503,0.8689788053949904
002007.SZ,c1_only,baseline_pair,120,0.2,2367,582,633,0.8298192771084337,0.9467353951890034,0.8704581358609794
002008.SZ,c1_only,baseline_pair,120,0.2,2367,457,491,0.8160919540229885,0.9321663019693655,0.8676171079429735
002025.SZ,c1_only,baseline_pair,120,0.2,2174,456,491,0.849609375,0.9539473684210527,0.8859470468431772
002027.SZ,c1_only,baseline_pair,120,0.2,2367,539,570,0.8764805414551607,0.961038961038961,0.9087719298245615
002028.SZ,c1_only,baseline_pair,120,0.2,2247,614,627,0.8661654135338346,0.9381107491856677,0.9186602870813397
002032.SZ,c1_only,baseline_pair,120,0.2,2366,592,596,0.8708661417322835,0.9341216216216216,0.9278523489932886
002044.SZ,c1_only,baseline_pair,120,0.2,2149,485,537,0.8414414414414414,0.9628865979381444,0.8696461824953445
002049.SZ,c1_only,baseline_pair,120,0.2,2017,419,459,0.7773279352226721,0.9164677804295943,0.8366013071895425
002050.SZ,c1_only,baseline_pair,120,0.2,2269,501,554,0.8411867364746946,0.9620758483033932,0.8700361010830325
002056.SZ,c1_only,baseline_pair,120,0.2,2367,569,631,0.8154311649016641,0.9472759226713533,0.8541996830427893
002064.SZ,c1_only,baseline_pair,120,0.2,2292,500,530,0.8491921005385996,0.946,0.8924528301886793
002065.SZ,c1_only,baseline_pair,120,0.2,2116,493,559,0.7446102819237148,0.9107505070993914,0.8032200357781754
002074.SZ,c1_only,baseline_pair,120,0.2,2284,503,559,0.8061224489795918,0.9423459244532804,0.8479427549194991
002078.SZ,c1_only,baseline_pair,120,0.2,2358,562,584,0.8786885245901639,0.9537366548042705,0.9178082191780822
002085.SZ,c1_only,baseline_pair,120,0.2,2197,564,650,0.7568740955137482,0.9273049645390071,0.8046153846153846
002120.SZ,c1_only,baseline_pair,120,0.2,2258,550,556,0.8250825082508251,0.9090909090909091,0.8992805755395683
002126.SZ,c1_only,baseline_pair,120,0.2,2182,567,597,0.8273155416012559,0.9294532627865961,0.8827470686767169
002130.SZ,c1_only,baseline_pair,120,0.2,2284,490,538,0.7785467128027682,0.9183673469387755,0.8364312267657993
002131.SZ,c1_only,baseline_pair,120,0.2,2292,441,514,0.7522935779816514,0.9297052154195011,0.7976653696498055
002138.SZ,c1_only,baseline_pair,120,0.2,2367,522,536,0.8626760563380281,0.9386973180076629,0.914179104477612
002142.SZ,c1_only,baseline_pair,120,0.2,2360,553,577,0.8708609271523179,0.9511754068716094,0.9116117850953206
002152.SZ,c1_only,baseline_pair,120,0.2,2298,520,583,0.7876823338735819,0.9346153846153846,0.8336192109777015
002153.SZ,c1_only,baseline_pair,120,0.2,2139,473,507,0.7753623188405797,0.904862579281184,0.8441814595660749
002155.SZ,c1_only,baseline_pair,120,0.2,2230,532,525,0.8414634146341463,0.9078947368421053,0.92
002157.SZ,c1_only,baseline_pair,120,0.2,2183,486,528,0.8402903811252269,0.9526748971193416,0.8768939393939394
002179.SZ,c1_only,baseline_pair,120,0.2,2307,522,523,0.8794964028776978,0.9367816091954023,0.9349904397705545
002185.SZ,c1_only,baseline_pair,120,0.2,2291,444,519,0.7637362637362637,0.9391891891891891,0.8034682080924855
002195.SZ,c1_only,baseline_pair,120,0.2,2367,554,620,0.7787878787878788,0.927797833935018,0.8290322580645161
002202.SZ,c1_only,baseline_pair,120,0.2,2361,551,611,0.832807570977918,0.9582577132486388,0.8641571194762684
002203.SZ,c1_only,baseline_pair,120,0.2,2356,492,531,0.8465703971119134,0.9532520325203252,0.8832391713747646
002223.SZ,c1_only,baseline_pair,120,0.2,2362,551,578,0.8387622149837134,0.9346642468239564,0.8910034602076125
002230.SZ,c1_only,baseline_pair,120,0.2,2319,555,597,0.8701298701298701,0.9657657657657658,0.897822445561139
002236.SZ,c1_only,baseline_pair,120,0.2,2365,514,551,0.8554006968641115,0.9552529182879378,0.8911070780399274
002241.SZ,c1_only,baseline_pair,120,0.2,2367,532,553,0.8836805555555556,0.956766917293233,0.9204339963833634
002244.SZ,c1_only,baseline_pair,120,0.2,2367,507,537,0.8609625668449198,0.9526627218934911,0.8994413407821229
002252.SZ,c1_only,baseline_pair,120,0.2,2052,501,522,0.8042328042328042,0.9101796407185628,0.8735632183908046
002261.SZ,c1_only,baseline_pair,120,0.2,2350,501,537,0.768313458262351,0.9001996007984032,0.839851024208566
002262.SZ,c1_only,baseline_pair,120,0.2,2367,583,627,0.8558282208588958,0.9571183533447685,0.8899521531100478
002265.SZ,c1_only,baseline_pair,120,0.2,2090,469,592,0.7003205128205128,0.9317697228144989,0.7381756756756757
002266.SZ,c1_only,baseline_pair,120,0.2,2208,506,551,0.7884940778341794,0.9209486166007905,0.8457350272232305
002271.SZ,c1_only,baseline_pair,120,0.2,2367,591,591,0.8614173228346457,0.9255499153976311,0.9255499153976311
002273.SZ,c1_only,baseline_pair,120,0.2,2367,513,549,0.8247422680412371,0.935672514619883,0.8743169398907104
002281.SZ,c1_only,baseline_pair,120,0.2,2367,494,512,0.8061041292639138,0.9089068825910931,0.876953125
002299.SZ,c1_only,baseline_pair,120,0.2,2311,562,594,0.8615136876006442,0.9519572953736655,0.9006734006734006
002304.SZ,c1_only,baseline_pair,120,0.2,2367,542,572,0.8722689075630252,0.9575645756457565,0.9073426573426573
002311.SZ,c1_only,baseline_pair,120,0.2,2367,535,544,0.8635578583765112,0.9345794392523364,0.9191176470588235
002312.SZ,c1_only,baseline_pair,120,0.2,2082,458,505,0.8033707865168539,0.9366812227074236,0.8495049504950495
002318.SZ,c1_only,baseline_pair,120,0.2,2358,538,565,0.8414023372287145,0.9368029739776952,0.8920353982300885
002335.SZ,c1_only,baseline_pair,120,0.2,2182,467,507,0.8070500927643784,0.9314775160599572,0.8579881656804734
002340.SZ,c1_only,baseline_pair,120,0.2,2360,549,606,0.7879256965944272,0.9271402550091075,0.8399339933993399
002352.SZ,c1_only,baseline_pair,120,0.2,2191,559,584,0.8495145631067961,0.9391771019677997,0.898972602739726
002353.SZ,c1_only,baseline_pair,120,0.2,2290,513,545,0.8859180035650623,0.9688109161793372,0.9119266055045872
002371.SZ,c1_only,baseline_pair,120,0.2,2355,536,558,0.8573853989813243,0.9421641791044776,0.9050179211469535
002384.SZ,c1_only,baseline_pair,120,0.2,2264,555,592,0.8772504091653028,0.9657657657657658,0.9054054054054054
002402.SZ,c1_only,baseline_pair,120,0.2,2110,492,515,0.7854609929078015,0.9004065040650406,0.8601941747572815
002407.SZ,c1_only,baseline_pair,120,0.2,2361,536,584,0.8093699515347335,0.9347014925373134,0.8578767123287672
002409.SZ,c1_only,baseline_pair,120,0.2,2124,492,517,0.7764084507042254,0.8963414634146342,0.8529980657640233
002410.SZ,c1_only,baseline_pair,120,0.2,2367,543,573,0.8883248730964467,0.9668508287292817,0.9162303664921466
002414.SZ,c1_only,baseline_pair,120,0.2,2367,538,571,0.7829581993569131,0.9052044609665427,0.8528896672504378
002415.SZ,c1_only,baseline_pair,120,0.2,2365,581,612,0.8936507936507937,0.9690189328743546,0.9199346405228758
002422.SZ,c1_only,baseline_pair,120,0.2,2307,519,558,0.8441780821917808,0.9499036608863198,0.8835125448028673
002423.SZ,c1_only,baseline_pair,120,0.2,2065,466,528,0.7718360071301248,0.9291845493562232,0.8200757575757576
002429.SZ,c1_only,baseline_pair,120,0.2,2277,522,582,0.803921568627451,0.9425287356321839,0.845360824742268
002430.SZ,c1_only,baseline_pair,120,0.2,2353,532,544,0.8551724137931035,0.9323308270676691,0.9117647058823529
002432.SZ,c1_only,baseline_pair,120,0.2,2131,513,628,0.7419847328244275,0.9473684210526315,0.7738853503184714
002436.SZ,c1_only,baseline_pair,120,0.2,2238,485,504,0.7851985559566786,0.8969072164948454,0.8630952380952381
002444.SZ,c1_only,baseline_pair,120,0.2,2367,576,601,0.8535433070866142,0.9409722222222222,0.9018302828618968
002460.SZ,c1_only,baseline_pair,120,0.2,2364,635,671,0.8764367816091954,0.9606299212598425,0.9090909090909091
002461.SZ,c1_only,baseline_pair,120,0.2,2367,613,661,0.8226037195994278,0.9380097879282219,0.869894099848714
002463.SZ,c1_only,baseline_pair,120,0.2,2307,597,620,0.9015625,0.966499162479062,0.9306451612903226
002465.SZ,c1_only,baseline_pair,120,0.2,2258,515,572,0.826890756302521,0.9553398058252427,0.8601398601398601
002466.SZ,c1_only,baseline_pair,120,0.2,2341,598,620,0.8913043478260869,0.959866220735786,0.9258064516129032
002472.SZ,c1_only,baseline_pair,120,0.2,2307,514,569,0.7960199004975125,0.933852140077821,0.843585237258348
002475.SZ,c1_only,baseline_pair,120,0.2,2366,535,539,0.845360824742268,0.9196261682242991,0.9128014842300557
002487.SZ,c1_only,baseline_pair,120,0.2,2307,464,522,0.7607142857142857,0.9181034482758621,0.8160919540229885
002493.SZ,c1_only,baseline_pair,120,0.2,2307,543,585,0.8164251207729468,0.9337016574585635,0.8666666666666667
002500.SZ,c1_only,baseline_pair,120,0.2,2361,579,617,0.8066465256797583,0.9222797927461139,0.8654781199351702
002508.SZ,c1_only,baseline_pair,120,0.2,2367,607,623,0.9010819165378671,0.9604612850082372,0.9357945425361156
002517.SZ,c1_only,baseline_pair,120,0.2,2271,489,521,0.8231046931407943,0.9325153374233128,0.8752399232245681
002532.SZ,c1_only,baseline_pair,120,0.2,2098,431,507,0.75,0.9327146171693735,0.7928994082840237
002558.SZ,c1_only,baseline_pair,120,0.2,2194,497,529,0.8553345388788427,0.9517102615694165,0.8941398865784499
002568.SZ,c1_only,baseline_pair,120,0.2,2357,568,580,0.8368,0.920774647887324,0.9017241379310345
002583.SZ,c1_only,baseline_pair,120,0.2,2267,515,598,0.7582938388625592,0.9320388349514563,0.802675585284281
002594.SZ,c1_only,baseline_pair,120,0.2,2367,542,565,0.866779089376054,0.948339483394834,0.9097345132743363
002600.SZ,c1_only,baseline_pair,120,0.2,2122,473,513,0.8191881918819188,0.9386892177589852,0.8654970760233918
002601.SZ,c1_only,baseline_pair,120,0.2,2327,512,528,0.8342151675485009,0.923828125,0.8958333333333334
002602.SZ,c1_only,baseline_pair,120,0.2,2225,526,551,0.841025641025641,0.935361216730038,0.8929219600725953
002603.SZ,c1_only,baseline_pair,120,0.2,2307,521,646,0.7212389380530974,0.9385796545105566,0.7569659442724458
002608.SZ,c1_only,baseline_pair,120,0.2,1994,435,539,0.7117750439367311,0.9310344827586207,0.75139146567718
002624.SZ,c1_only,baseline_pair,120,0.2,2273,530,533,0.8780918727915195,0.9377358490566038,0.9324577861163227
002625.SZ,c1_only,baseline_pair,120,0.2,2022,447,516,0.7414104882459313,0.9172259507829977,0.7945736434108527
002648.SZ,c1_only,baseline_pair,120,0.2,2305,539,572,0.8065040650406504,0.9202226345083488,0.8671328671328671
002670.SZ,c1_only,baseline_pair,120,0.2,2222,482,577,0.7219512195121951,0.921161825726141,0.7694974003466204
002673.SZ,c1_only,baseline_pair,120,0.2,2353,534,585,0.7594339622641509,0.9044943820224719,0.8256410256410256
002683.SZ,c1_only,baseline_pair,120,0.2,2352,534,573,0.8327814569536424,0.9419475655430711,0.8778359511343804
002709.SZ,c1_only,baseline_pair,120,0.2,2357,595,633,0.8301043219076006,0.9361344537815126,0.8799368088467614
002714.SZ,c1_only,baseline_pair,120,0.2,2357,537,573,0.8845500848896435,0.9702048417132216,0.9092495636998255
002736.SZ,c1_only,baseline_pair,120,0.2,2357,497,537,0.7436762225969646,0.8873239436619719,0.8212290502793296
002738.SZ,c1_only,baseline_pair,120,0.2,2180,494,541,0.8615107913669064,0.9696356275303644,0.8853974121996303
002739.SZ,c1_only,baseline_pair,120,0.2,1903,470,500,0.7996289424860853,0.9170212765957447,0.862
002756.SZ,c1_only,baseline_pair,120,0.2,2176,529,542,0.8723776223776224,0.943289224952741,0.9206642066420664
002773.SZ,c1_only,baseline_pair,120,0.2,2367,572,621,0.8410493827160493,0.9527972027972028,0.8776167471819646
002797.SZ,c1_only,baseline_pair,120,0.2,2260,539,606,0.7401215805471124,0.9035250463821892,0.8036303630363036
002812.SZ,c1_only,baseline_pair,120,0.2,2091,510,532,0.8707360861759426,0.9509803921568627,0.9116541353383458
002821.SZ,c1_only,baseline_pair,120,0.2,2142,472,488,0.8532818532818532,0.9364406779661016,0.9057377049180327
002831.SZ,c1_only,baseline_pair,120,0.2,2069,446,476,0.844,0.9461883408071748,0.8865546218487395
002837.SZ,c1_only,baseline_pair,120,0.2,1920,487,515,0.7956989247311828,0.9117043121149897,0.8621359223300971
002841.SZ,c1_only,baseline_pair,120,0.2,2102,425,444,0.8179916317991632,0.92,0.8806306306306306
002850.SZ,c1_only,baseline_pair,120,0.2,1957,482,514,0.8513011152416357,0.950207468879668,0.8910505836575876
002851.SZ,c1_only,baseline_pair,120,0.2,1926,419,458,0.8119834710743802,0.9379474940334129,0.8580786026200873
002916.SZ,c1_only,baseline_pair,120,0.2,1818,386,393,0.8372641509433962,0.9196891191709845,0.9033078880407125
002920.SZ,c1_only,baseline_pair,120,0.2,1878,538,571,0.8733108108108109,0.9609665427509294,0.9054290718038529
002926.SZ,c1_only,baseline_pair,120,0.2,1853,414,448,0.7001972386587771,0.857487922705314,0.7924107142857143
002938.SZ,c1_only,baseline_pair,120,0.2,1702,416,440,0.8021052631578948,0.9158653846153846,0.865909090909091
002939.SZ,c1_only,baseline_pair,120,0.2,1677,369,415,0.7117903930131004,0.8834688346883469,0.7855421686746988
002945.SZ,c1_only,baseline_pair,120,0.2,1618,315,410,0.6292134831460674,0.8888888888888888,0.6829268292682927
002966.SZ,c1_only,baseline_pair,120,0.2,1491,377,403,0.822429906542056,0.9336870026525199,0.8734491315136477
002984.SZ,c1_only,baseline_pair,120,0.2,1223,307,331,0.8073654390934845,0.9283387622149837,0.8610271903323263
003021.SZ,c1_only,baseline_pair,120,0.2,1169,276,305,0.7822085889570553,0.9239130434782609,0.8360655737704918
003022.SZ,c1_only,baseline_pair,120,0.2,1167,294,304,0.8571428571428571,0.9387755102040817,0.9078947368421053
003031.SZ,c1_only,baseline_pair,120,0.2,1003,243,243,0.8764478764478765,0.934156378600823,0.934156378600823
003035.SZ,c1_only,baseline_pair,120,0.2,1065,253,283,0.7234726688102894,0.8893280632411067,0.7950530035335689
003816.SZ,c1_only,baseline_pair,120,0.2,1474,372,362,0.8629441624365483,0.9139784946236559,0.9392265193370166
300001.SZ,c1_only,baseline_pair,120,0.2,2317,519,562,0.8137583892617449,0.9344894026974951,0.8629893238434164
300002.SZ,c1_only,baseline_pair,120,0.2,2185,526,601,0.7945859872611465,0.9486692015209125,0.8302828618968386
300003.SZ,c1_only,baseline_pair,120,0.2,2327,488,523,0.8381818181818181,0.944672131147541,0.8814531548757171
300012.SZ,c1_only,baseline_pair,120,0.2,2362,519,551,0.854419410745234,0.9499036608863198,0.8947368421052632
300014.SZ,c1_only,baseline_pair,120,0.2,2367,614,616,0.9040247678018576,0.9511400651465798,0.948051948051948
300015.SZ,c1_only,baseline_pair,120,0.2,2351,541,567,0.8684654300168634,0.9519408502772643,0.908289241622575
300017.SZ,c1_only,baseline_pair,120,0.2,2288,487,534,0.803886925795053,0.9342915811088296,0.8520599250936329
300024.SZ,c1_only,baseline_pair,120,0.2,2367,527,601,0.7708006279434851,0.9316888045540797,0.8169717138103162
300033.SZ,c1_only,baseline_pair,120,0.2,2366,529,557,0.8069883527454242,0.9168241965973535,0.8707360861759426
300037.SZ,c1_only,baseline_pair,120,0.2,2367,570,606,0.8578199052132701,0.9526315789473684,0.8960396039603961
300054.SZ,c1_only,baseline_pair,120,0.2,2309,521,539,0.8861209964412812,0.9558541266794626,0.9239332096474954
300058.SZ,c1_only,baseline_pair,120,0.2,2301,509,574,0.78125,0.9332023575638507,0.8275261324041812
300059.SZ,c1_only,baseline_pair,120,0.2,2362,582,627,0.8318181818181818,0.9432989690721649,0.8755980861244019
