transition_path,W,q,K,lag_k,anchor_year,anchor_event_count,control_anchor_count,target_valid_event_count,target_true_event_count,target_valid_control_count,target_true_control_count,observed_probability,baseline_probability,absolute_difference,relative_lift
P_TO_PCVT,120,0.1,not_applicable,3,2018,1897,123798,1867,8,123692,30,0.004284949116229245,0.00024253791676098697,0.004042411199468258,17.66713086948759
P_TO_PCVT,120,0.1,not_applicable,3,2019,3286,122345,3255,13,122256,29,0.0039938556067588326,0.0002372071718361471,0.0037566484349226856,16.836993484824408
P_TO_PCVT,120,0.1,not_applicable,3,2020,1806,142963,1783,8,142896,18,0.00448681996634885,0.0001259657373194491,0.004360854229029401,35.61936810618807
P_TO_PCVT,120,0.1,not_applicable,3,2021,2679,144661,2639,7,144535,25,0.002652519893899204,0.00017296848514200712,0.002479551408757197,15.33527851458886
P_TO_PCVT,120,0.1,not_applicable,3,2022,3257,150904,3235,12,150832,39,0.0037094281298299847,0.00025856582157632335,0.003450862308253661,14.34616573534657
P_TO_PCVT,120,0.1,not_applicable,3,2023,4183,149271,4163,16,149192,38,0.003843382176315157,0.00025470534613115985,0.0035886768301839973,15.089522990758182
P_TO_PCVT,120,0.1,not_applicable,3,2024,2056,175454,2046,3,175416,19,0.001466275659824047,0.00010831395083686778,0.001357961708987179,13.537274270720792
P_TO_PCVT,120,0.1,not_applicable,3,2025,3807,155513,3793,14,155477,24,0.003691009754811495,0.00015436366793802298,0.003536646086873472,23.911130152034453
P_TO_PCVT,120,0.1,not_applicable,3,2026,632,87499,629,1,85095,4,0.001589825119236884,4.700628709089841e-05,0.0015428188321459856,33.821542130365664
P_TO_PCVT,120,0.1,not_applicable,5,2016,1187,31316,773,1,29358,7,0.00129366106080207,0.0002384358607534573,0.0010552252000486126,5.425614489003881
P_TO_PCVT,120,0.1,not_applicable,5,2017,1865,112085,1815,6,111778,29,0.003305785123966942,0.00025944282416933567,0.0030463422997976065,12.741863778854373
P_TO_PCVT,120,0.1,not_applicable,5,2018,1897,123798,1874,10,123656,41,0.005336179295624333,0.0003315649867374005,0.005004614308886933,16.09391675560299
P_TO_PCVT,120,0.1,not_applicable,5,2019,3286,122345,3257,7,122217,42,0.0021492170709241634,0.0003436510469083679,0.0018055660240157954,6.254068160884249
P_TO_PCVT,120,0.1,not_applicable,5,2020,1806,142963,1789,6,142867,30,0.003353828954723309,0.00020998551099974102,0.003143843443723568,15.971716042481834
P_TO_PCVT,120,0.1,not_applicable,5,2021,2679,144661,2650,11,144494,41,0.004150943396226415,0.00028374880617880325,0.003867194590047612,14.62893695352048
P_TO_PCVT,120,0.1,not_applicable,5,2022,3257,150904,3237,11,150805,60,0.003398208217485326,0.00039786479228142303,0.003000343425203903,8.541113170631244
P_TO_PCVT,120,0.1,not_applicable,5,2023,4183,149271,4165,11,149169,58,0.0026410564225690276,0.0003888207335304252,0.0022522356890386022,6.792478370658609
P_TO_PCVT,120,0.1,not_applicable,5,2024,2056,175454,2052,4,175403,27,0.001949317738791423,0.0001539312326471041,0.0017953865061443187,12.663562197675256
P_TO_PCVT,120,0.1,not_applicable,5,2025,3807,155513,3796,12,155463,43,0.003161222339304531,0.00027659314434945936,0.0028846291949550717,11.429142058960473
P_TO_PCVT,120,0.1,not_applicable,5,2026,632,87499,630,1,83495,7,0.0015873015873015873,8.383735553027127e-05,0.001503464231771316,18.93310657596372
P_TO_PCVT,120,0.1,not_applicable,10,2016,1187,31316,877,0,28621,10,0.0,0.0003493938017539569,-0.0003493938017539569,0.0
P_TO_PCVT,120,0.1,not_applicable,10,2017,1865,112085,1834,4,111698,50,0.0021810250817884407,0.00044763558881985354,0.001733389492968587,4.872322791712104
P_TO_PCVT,120,0.1,not_applicable,10,2018,1897,123798,1879,6,123608,87,0.0031931878658861094,0.0007038379392919552,0.0024893499265941543,4.536822594556899
P_TO_PCVT,120,0.1,not_applicable,10,2019,3286,122345,3269,3,122167,59,0.0009177118384827164,0.0004829454762742803,0.0004347663622084361,1.9002390198630172
P_TO_PCVT,120,0.1,not_applicable,10,2020,1806,142963,1798,5,142836,50,0.0027808676307007787,0.0003500518076675348,0.002430815823033244,7.944160177975529
P_TO_PCVT,120,0.1,not_applicable,10,2021,2679,144661,2664,8,144431,78,0.003003003003003003,0.0005400502662170864,0.0024629527367859166,5.56059906059906
P_TO_PCVT,120,0.1,not_applicable,10,2022,3257,150904,3247,15,150763,101,0.004619648906683092,0.0006699256448863448,0.003949723261796747,6.895763644735277
P_TO_PCVT,120,0.1,not_applicable,10,2023,4183,149271,4174,8,149154,90,0.0019166267369429804,0.0006034031940142403,0.0013132235429287402,3.1763616035777034
P_TO_PCVT,120,0.1,not_applicable,10,2024,2056,175454,2052,3,175384,39,0.0014619883040935672,0.00022236920129544314,0.0012396191027981241,6.574598890388364
P_TO_PCVT,120,0.1,not_applicable,10,2025,3807,155513,3798,13,155431,88,0.0034228541337546076,0.0005661676242191069,0.002856686509535501,6.045655009813777
P_TO_PCVT,120,0.1,not_applicable,10,2026,632,87499,630,1,79503,10,0.0015873015873015873,0.00012578141705344453,0.0014615201702481428,12.619523809523809
P_TO_PCVT,120,0.1,not_applicable,20,2016,1187,31316,983,2,28505,15,0.002034587995930824,0.0005262234695667427,0.0015083645263640811,3.866395388267209
P_TO_PCVT,120,0.1,not_applicable,20,2017,1865,112085,1854,3,111686,76,0.0016181229773462784,0.0006804792006160127,0.0009376437767302657,2.377916879577585
P_TO_PCVT,120,0.1,not_applicable,20,2018,1897,123798,1883,2,123580,112,0.0010621348911311736,0.0009062955170739601,0.00015583937405721344,1.1719520521963431
P_TO_PCVT,120,0.1,not_applicable,20,2019,3286,122345,3278,2,122159,74,0.0006101281269066504,0.0006057678926644783,4.360234242172119e-06,1.0071978629025609
P_TO_PCVT,120,0.1,not_applicable,20,2020,1806,142963,1802,0,142845,63,0.0,0.00044103748818649587,-0.00044103748818649587,0.0
P_TO_PCVT,120,0.1,not_applicable,20,2021,2679,144661,2665,6,144424,113,0.00225140712945591,0.0007824184346092063,0.0014689886948467037,2.877497551013631
P_TO_PCVT,120,0.1,not_applicable,20,2022,3257,150904,3253,8,150751,135,0.002459268367660621,0.0008955164476520885,0.0015637519200085324,2.7462012273570835
P_TO_PCVT,120,0.1,not_applicable,20,2023,4183,149271,4181,6,149174,122,0.0014350633819660368,0.0008178368884658184,0.0006172264935002184,1.7547061060770621
P_TO_PCVT,120,0.1,not_applicable,20,2024,2056,175454,2053,2,175358,66,0.000974184120798831,0.0003763729057128845,0.0005978112150859465,2.5883481675006275
P_TO_PCVT,120,0.1,not_applicable,20,2025,3807,155513,3805,3,155408,123,0.0007884362680683311,0.0007914650468444353,-3.0287787761042314e-06,0.9961731995769365
P_TO_PCVT,120,0.1,not_applicable,20,2026,632,87499,627,0,71558,15,0.0,0.0002096201682551217,-0.0002096201682551217,0.0
P_TO_PCVT,120,0.2,not_applicable,1,2016,1143,25010,600,3,24492,4,0.005,0.00016331863465621427,0.004836681365343785,30.615000000000002
P_TO_PCVT,120,0.2,not_applicable,1,2017,2373,101787,2263,40,101670,28,0.017675651789659744,0.00027540080653093343,0.01740025098312881,64.18155419481093
P_TO_PCVT,120,0.2,not_applicable,1,2018,2861,112467,2804,52,112407,44,0.018544935805991442,0.0003914346971274031,0.01815350110886404,47.37683179872909
P_TO_PCVT,120,0.2,not_applicable,1,2019,3869,104688,3813,58,104632,46,0.015211119853134015,0.0004396360578025843,0.014771483795331431,34.59934548854605
P_TO_PCVT,120,0.2,not_applicable,1,2020,2615,130890,2568,52,130840,46,0.020249221183800622,0.00035157444206664626,0.019897646741733974,57.59582825409725
P_TO_PCVT,120,0.2,not_applicable,1,2021,3518,130193,3442,56,130119,38,0.016269610691458453,0.00029204036305228293,0.01597757032840617,55.71014404110217
P_TO_PCVT,120,0.2,not_applicable,1,2022,4365,132666,4332,89,132627,82,0.020544783010156973,0.0006182753134731239,0.01992650769668385,33.229182149854736
P_TO_PCVT,120,0.2,not_applicable,1,2023,4930,127469,4890,85,127420,66,0.017382413087934562,0.0005179720609009575,0.016864441027033605,33.55859205552457
P_TO_PCVT,120,0.2,not_applicable,1,2024,3136,163307,3116,59,163286,55,0.018934531450577663,0.0003368323065051505,0.018597699144072513,56.21352549889135
P_TO_PCVT,120,0.2,not_applicable,1,2025,4251,135855,4236,56,135836,38,0.013220018885741265,0.0002797491092199417,0.012940269776521324,47.256696983251324
P_TO_PCVT,120,0.2,not_applicable,1,2026,1018,82814,1008,13,82009,5,0.012896825396825396,6.096891804558036e-05,0.012835856478779816,211.5311507936508
P_TO_PCVT,120,0.2,not_applicable,3,2016,1143,25010,658,6,23730,13,0.00911854103343465,0.0005478297513695744,0.008570711282065076,16.64484451718494
P_TO_PCVT,120,0.2,not_applicable,3,2017,2373,101787,2284,43,101510,95,0.01882661996497373,0.0009358683873509999,0.017890751577622727,20.11673886994193
P_TO_PCVT,120,0.2,not_applicable,3,2018,2861,112467,2812,66,112335,130,0.023470839260312945,0.0011572528597498554,0.02231358640056309,20.28151329467119
P_TO_PCVT,120,0.2,not_applicable,3,2019,3869,104688,3824,72,104557,135,0.01882845188284519,0.0012911617586579569,0.01753729012418723,14.582566248256626
P_TO_PCVT,120,0.2,not_applicable,3,2020,2615,130890,2574,63,130777,129,0.024475524475524476,0.000986411983758612,0.023489112491765864,24.812679568493518
P_TO_PCVT,120,0.2,not_applicable,3,2021,3518,130193,3459,60,130006,133,0.017346053772766695,0.0010230297063212467,0.01632302406644545,16.95557193069404
P_TO_PCVT,120,0.2,not_applicable,3,2022,4365,132666,4341,75,132582,208,0.017277125086385625,0.0015688404157427102,0.015708284670642916,11.012672106746052
P_TO_PCVT,120,0.2,not_applicable,3,2023,4930,127469,4900,96,127368,207,0.019591836734693877,0.0016252119841718485,0.017966624750522027,12.054942324755988
P_TO_PCVT,120,0.2,not_applicable,3,2024,3136,163307,3119,59,163259,131,0.01891631933311959,0.000802405992931477,0.018113913340188113,23.57449906874634
P_TO_PCVT,120,0.2,not_applicable,3,2025,4251,135855,4240,72,135808,138,0.016981132075471698,0.0010161404335532517,0.015964991641918447,16.71140278917145
P_TO_PCVT,120,0.2,not_applicable,3,2026,1018,82814,1010,7,80403,24,0.006930693069306931,0.0002984963247640013,0.00663219674454293,23.218688118811883
P_TO_PCVT,120,0.2,not_applicable,5,2016,1143,25010,717,9,23226,25,0.012552301255230125,0.0010763799190562301,0.011475921336173894,11.661589958158995
P_TO_PCVT,120,0.2,not_applicable,5,2017,2373,101787,2305,47,101420,165,0.020390455531453362,0.0016268980477223427,0.01876355748373102,12.533333333333333
P_TO_PCVT,120,0.2,not_applicable,5,2018,2861,112467,2817,77,112286,226,0.027334043308484202,0.0020127175248917943,0.02532132578359241,13.580665428922376
P_TO_PCVT,120,0.2,not_applicable,5,2019,3869,104688,3835,80,104507,234,0.020860495436766623,0.002239084463241697,0.018621410973524925,9.316529045342604
P_TO_PCVT,120,0.2,not_applicable,5,2020,2615,130890,2579,65,130718,238,0.02520356727413726,0.0018207132912070258,0.023382853982930236,13.842688684624683
P_TO_PCVT,120,0.2,not_applicable,5,2021,3518,130193,3469,79,129929,227,0.022773133467858173,0.0017471080359273141,0.02102602543193086,13.034759728393588
P_TO_PCVT,120,0.2,not_applicable,5,2022,4365,132666,4344,91,132556,322,0.02094843462246777,0.0024291620145447963,0.018519272607922972,8.623728881415644
P_TO_PCVT,120,0.2,not_applicable,5,2023,4930,127469,4904,96,127336,344,0.01957585644371941,0.0027015141044166614,0.01687434233930275,7.2462536515042295
P_TO_PCVT,120,0.2,not_applicable,5,2024,3136,163307,3123,55,163236,211,0.01761127121357669,0.0012926070229606213,0.016318664190616068,13.62461359156116
P_TO_PCVT,120,0.2,not_applicable,5,2025,4251,135855,4241,83,135788,251,0.01957085593020514,0.001848469673314284,0.017722386256890856,10.58759914362827
P_TO_PCVT,120,0.2,not_applicable,5,2026,1018,82814,1010,17,78805,36,0.016831683168316833,0.0004568238055960916,0.01637485936272074,36.845022002200224
P_TO_PCVT,120,0.2,not_applicable,10,2016,1143,25010,801,5,22524,56,0.006242197253433208,0.0024862369028591726,0.0037559603505740355,2.510700909577314
P_TO_PCVT,120,0.2,not_applicable,10,2017,2373,101787,2323,37,101276,316,0.015927679724494187,0.003120186421264663,0.012807493303229524,5.104720543600865
P_TO_PCVT,120,0.2,not_applicable,10,2018,2861,112467,2822,68,112216,478,0.024096385542168676,0.004259642118770942,0.019836743423397734,5.656903765690377
P_TO_PCVT,120,0.2,not_applicable,10,2019,3869,104688,3843,58,104439,421,0.015092375748113453,0.004031061193615412,0.01106131455449804,3.744020500610976
P_TO_PCVT,120,0.2,not_applicable,10,2020,2615,130890,2597,50,130643,459,0.019252984212552945,0.0035133914561055702,0.015739592756447374,5.479885874685303
P_TO_PCVT,120,0.2,not_applicable,10,2021,3518,130193,3490,68,129839,462,0.019484240687679084,0.0035582529132232995,0.015925987774455783,5.47578858581724
P_TO_PCVT,120,0.2,not_applicable,10,2022,4365,132666,4350,95,132499,577,0.021839080459770115,0.004354749847168658,0.017484330612601455,5.015002290882288
P_TO_PCVT,120,0.2,not_applicable,10,2023,4930,127469,4909,65,127290,577,0.013240985944184151,0.0045329562416529185,0.008708029702531234,2.921048701620798
P_TO_PCVT,120,0.2,not_applicable,10,2024,3136,163307,3127,42,163203,331,0.013431403901503039,0.002028148992359209,0.01140325490914383,6.622493688631421
P_TO_PCVT,120,0.2,not_applicable,10,2025,4251,135855,4244,76,135753,519,0.017907634307257305,0.0038231199310512476,0.014084514376206057,4.684036763223701
P_TO_PCVT,120,0.2,not_applicable,10,2026,1018,82814,1007,13,74831,78,0.012909632571996028,0.001042348759204073,0.011867283812791955,12.385137371731215
P_TO_PCVT,120,0.2,not_applicable,20,2016,1143,25010,899,5,22365,96,0.0055617352614015575,0.004292421193829644,0.001269314067571913,1.2957105116796441
P_TO_PCVT,120,0.2,not_applicable,20,2017,2373,101787,2351,20,101207,532,0.008507018290089324,0.00525655340045649,0.003250464889632834,1.6183642858741922
P_TO_PCVT,120,0.2,not_applicable,20,2018,2861,112467,2842,51,112113,815,0.017945109078114006,0.007269451357112913,0.010675657721001094,2.4685644344473565
P_TO_PCVT,120,0.2,not_applicable,20,2019,3869,104688,3850,35,104421,645,0.00909090909090909,0.0061769184359467925,0.002913990654962298,1.4717547568710359
P_TO_PCVT,120,0.2,not_applicable,20,2020,2615,130890,2605,31,130620,738,0.011900191938579654,0.005649977032613688,0.006250214905965966,2.106237223600643
P_TO_PCVT,120,0.2,not_applicable,20,2021,3518,130193,3494,59,129792,813,0.01688609044075558,0.006263868343195266,0.010622222097560315,2.695792682025275
P_TO_PCVT,120,0.2,not_applicable,20,2022,4365,132666,4354,76,132467,970,0.017455213596692696,0.007322578453501627,0.01013263514319107,2.3837523500134963
P_TO_PCVT,120,0.2,not_applicable,20,2023,4930,127469,4919,51,127262,848,0.010367960967676356,0.006663418773868083,0.003704542193808273,1.555952180033524
P_TO_PCVT,120,0.2,not_applicable,20,2024,3136,163307,3132,32,163145,521,0.010217113665389528,0.0031934781942443836,0.007023635471145144,3.199368539232197
P_TO_PCVT,120,0.2,not_applicable,20,2025,4251,135855,4246,55,135720,943,0.012953367875647668,0.006948128499852638,0.0060052393757950295,1.8642959576700968
P_TO_PCVT,120,0.2,not_applicable,20,2026,1018,82814,1000,5,66913,138,0.005,0.0020623795077189784,0.0029376204922810217,2.4243840579710145
P_TO_PCVT,120,0.3,not_applicable,1,2016,1040,20379,570,7,19937,5,0.012280701754385965,0.00025078998846366055,0.012029911765922304,48.96807017543859
P_TO_PCVT,120,0.3,not_applicable,1,2017,2895,91050,2768,104,90923,86,0.03757225433526012,0.0009458552841415264,0.03662639905111859,39.7230474526146
P_TO_PCVT,120,0.3,not_applicable,1,2018,3407,101293,3337,159,101222,129,0.04764758765358106,0.001274426508071368,0.0463731611455097,37.38747377884327
P_TO_PCVT,120,0.3,not_applicable,1,2019,4064,89051,3980,122,88971,103,0.030653266331658293,0.0011576805925526295,0.029495585739105663,26.478172415475438
P_TO_PCVT,120,0.3,not_applicable,1,2020,3331,117411,3265,174,117343,135,0.05329249617151608,0.001150473398498419,0.05214202277301766,46.32223243151268
P_TO_PCVT,120,0.3,not_applicable,1,2021,4020,116148,3929,175,116046,133,0.044540595571392214,0.001146097237302449,0.043394498334089766,38.8628417569758
P_TO_PCVT,120,0.3,not_applicable,1,2022,4970,115610,4919,196,115559,149,0.03984549705224639,0.001289384643342362,0.038556112408904025,30.902723448728455
P_TO_PCVT,120,0.3,not_applicable,1,2023,5269,108034,5210,219,107987,183,0.042034548944337814,0.0016946484299035995,0.040339900514434215,24.804288725968348
P_TO_PCVT,120,0.3,not_applicable,1,2024,3968,150081,3946,174,150056,153,0.04409528636594019,0.001019619342112278,0.04307566702382792,43.246812359003414
P_TO_PCVT,120,0.3,not_applicable,1,2025,4567,118736,4545,169,118712,128,0.037183718371837184,0.0010782397735696475,0.036105478598267536,34.48557480748075
P_TO_PCVT,120,0.3,not_applicable,1,2026,1407,77050,1390,38,76251,31,0.027338129496402876,0.0004065520452190791,0.026931577451183797,67.24386168484567
P_TO_PCVT,120,0.3,not_applicable,3,2016,1040,20379,612,13,19277,24,0.021241830065359478,0.0012450070031643928,0.019996823062195086,17.06161492374728
P_TO_PCVT,120,0.3,not_applicable,3,2017,2895,91050,2784,121,90757,261,0.04346264367816092,0.0028758112321914564,0.04058683244596946,15.113176828731227
P_TO_PCVT,120,0.3,not_applicable,3,2018,3407,101293,3349,167,101141,367,0.049865631531800535,0.0036285977002402585,0.046237033831560276,13.742397380811548
P_TO_PCVT,120,0.3,not_applicable,3,2019,4064,89051,3994,155,88865,305,0.03880821231847772,0.0034321723963315143,0.035376039922146205,11.307186189119745
P_TO_PCVT,120,0.3,not_applicable,3,2020,3331,117411,3280,182,117253,409,0.05548780487804878,0.0034881836712067067,0.051999621206842074,15.907363289403067
P_TO_PCVT,120,0.3,not_applicable,3,2021,4020,116148,3939,197,115923,395,0.050012693577050016,0.0034074342451454846,0.04660525933190453,14.677522727930048
P_TO_PCVT,120,0.3,not_applicable,3,2022,4970,115610,4925,220,115502,436,0.04467005076142132,0.0037748264099322954,0.04089522435148902,11.833670190471755
P_TO_PCVT,120,0.3,not_applicable,3,2023,5269,108034,5220,261,107922,544,0.05,0.005040677526361632,0.044959322473638375,9.919301470588236
P_TO_PCVT,120,0.3,not_applicable,3,2024,3968,150081,3949,185,150023,404,0.046847303114712587,0.0026929204188691066,0.04415438269584348,17.396467710837936
P_TO_PCVT,120,0.3,not_applicable,3,2025,4567,118736,4546,226,118678,438,0.049714034315882095,0.0036906587573096953,0.0460233755585724,13.470233252375012
P_TO_PCVT,120,0.3,not_applicable,3,2026,1407,77050,1388,36,74661,83,0.025936599423631124,0.001111691512302273,0.024824907911328853,23.3307524044304
P_TO_PCVT,120,0.3,not_applicable,5,2016,1040,20379,654,16,18803,57,0.024464831804281346,0.003031431154602989,0.021433400649678358,8.070390042384247
P_TO_PCVT,120,0.3,not_applicable,5,2017,2895,91050,2795,137,90635,429,0.049016100178890874,0.004733270811496663,0.04428282936739421,10.355650908423716
